评论ID	品牌	结果情感	评论内容	评论日期
19041719537	简爱酸奶	正面	一直回购的酸奶，不错	2023-04-21
19041677737	简爱酸奶	正面	给孩子买的 除了贵都挺好	2023-04-21
19041690444	简爱酸奶	正面	酸奶还不错，宝宝每天都吃	2023-04-21
19041692505	简爱酸奶	正面	发货很快，已经收到货了，商品和描述的差不多，质量没问题，关键价格也合适，在这里买还是很放心的，好评！高颜值，高品质，非常好，一分钱一分货，材质外观和质量一看就很上档次，非常喜欢	2023-04-21
19041684165	简爱酸奶	正面	很不错的一款酸奶，宝宝喜欢喝	2023-04-21
19041661090	简爱酸奶	正面	每次收到货，都是非常愉快的，但是一想到给予评价就会让你感觉很大。幸运的是，无所不能的网友总结出了一套通用的网上购物模板。如果你想阅读评论并决定是否购买这个宝贝，你可以停止。因为你不相信我说的话，但我坚决要给予表扬。让我来评估一下这个宝贝。价格好，质量好，快递好，老板好。	2023-04-21
19041635786	简爱酸奶	正面	很好喝，刚刚生产的日期。	2023-04-21
19041629705	简爱酸奶	正面	包装很好，东西日期也很新鲜，孩子一直喝简爱，没让我失望，。。	2023-04-21
19041623224	简爱酸奶	正面	酸奶很好喝，配料很干净	2023-04-21
19041620180	简爱酸奶	正面	简爱 酸奶，买过好多次了，不含乱七八糟的添加剂，大人孩子放心喝，而且日期非常新鲜，价格也合适，京东物流快，送货快，保鲜好。	2023-04-21
19041610345	简爱酸奶	正面	建议把冰袋分开放，更起作用。除了贵没毛病&hellip;&hellip;	2023-04-21
19041605983	简爱酸奶	正面	服务好，送货快，非常满意	2023-04-21
19041590226	简爱酸奶	正面	不错，无蔗糖适合小朋友喝。大人估计觉得不好喝，哈哈哈。	2023-04-21
19041597561	简爱酸奶	正面	购买了N次了，孩子爱喝 赶上活动就买	2023-04-21
19041572945	简爱酸奶	正面	这款酸奶味道纯正很好喝，没有添加剂，经常买回来喝。	2023-04-21
19041574870	简爱酸奶	正面	京东自营一如既往的好，一如既往的快！非常满意！正品，质量好，价格低，性比价高，物美价廉，物有所值，朋友看了都说好。客服服务热情都到。物流很给力.	2023-04-21
19041575293	简爱酸奶	正面	一直喝这个，挺好的，，	2023-04-21
19041556924	简爱酸奶	负面	日期一点也不新鲜 买了十二袋酸奶 还剩13天到期 也就是说接下来要每天一袋才能不过期  小孩子吃的东西 就不能发日期新鲜一点的吗？之前别家店买的日期很新鲜	2023-04-21
19041551151	简爱酸奶	负面	酸奶包装上挺脏的，而且袋子有异味?一股臭脚丫子味?#死了！	2023-04-21
19041521013	简爱酸奶	正面	不错，一直听说这款不错，给小孩子买的	2023-04-21
19041511511	简爱酸奶	正面	孩子特别喜欢喝	2023-04-21
19041507524	简爱酸奶	正面	很好喝，已经回购了几次	2023-04-21
19041492246	简爱酸奶	正面	东西特别好，以后还会购买。	2023-04-21
19041487908	简爱酸奶	正面	多次回够了  宝宝14个月   一次能喝一袋	2023-04-21
19041464972	简爱酸奶	负面	日期不够新鲜  今收到的 是4.11号的生产日期	2023-04-21
19041467856	简爱酸奶	负面	日期不够新鲜  今收到的  是4.11号的生产日期	2023-04-21
19041467685	简爱酸奶	正面	配料简单，小孩吃着放心	2023-04-21
19041447920	简爱酸奶	正面	孩子从小喝简爱，推荐	2023-04-21
19041439853	简爱酸奶	正面	宝宝一直都是喝的这款酸奶，配料表很干净。	2023-04-21
19041414523	简爱酸奶	正面	买过好多次的父爱配方，宝宝1岁3个月，从1岁开始喝这个酸奶，无蔗糖，口味比较浓郁，容量是100g，包装可爱，宝宝一次可以喝一袋	2023-04-21
19041401013	简爱酸奶	正面	自从会上网买东西，爱上了京东，大件东西，重的比如牛奶大米，食用油等等，都不用亲自去超市背回来了，价格优，有不定期有活动，买过后还有翻牌机会，真是实惠，还有天猫快递师傅素质杠杠的！五星好评是必须的！！！	2023-04-21
19041373163	简爱酸奶	正面	很不错，好吃，快递员给力	2023-04-21
19041348206	简爱酸奶	正面	好喝，孩子可爱喝了	2023-04-21
19041342038	简爱酸奶	负面	真坑，保质期一共就21天，发来时已经十天了，还剩十一天，根本喝不完，真坑	2023-04-21
19041333225	简爱酸奶	正面	一直买这个 挺好的呢	2023-04-21
19041309170	简爱酸奶	负面	就这包装叫冷链配送？酸奶将近24个小时的运输时间	2023-04-21
19041311203	简爱酸奶	正面	味道比较好，质量有保障	2023-04-21
19041301678	简爱酸奶	正面	味道不错，没有蔗糖，比较健康。	2023-04-21
19041292377	简爱酸奶	负面	本来买来给我女吃的，不晓得娃儿是不是水果吃多了，尝到了甜味，这个没有味道的酸奶她不吃，大人吃着也没味道，浪费了两三袋以后静静躺在冰箱无人问津了，哎，又浪费了	2023-04-21
19041282172	简爱酸奶	正面	没有多余的添加剂，适合小朋友，是家里一直回购的酸奶	2023-04-21
19041274732	简爱酸奶	正面	父爱配方酸奶，零蔗糖。经常购买。	2023-04-21
19041272068	简爱酸奶	正面	口味不错，孩子爱喝，会一直支持	2023-04-21
19041269030	简爱酸奶	正面	原味裸酸奶，好喝的酸奶。	2023-04-21
19041264111	简爱酸奶	正面	孩子很爱喝，就是日期不太好呀	2023-04-21
19041254134	简爱酸奶	正面	买了好多回了，好喝又方便	2023-04-21
19041246507	简爱酸奶	正面	一直以来回购，好喝又方便	2023-04-21
19041240188	简爱酸奶	正面	一直买的东东，家里人都爱喝，活动价买的性价比较高。	2023-04-21
19041246961	简爱酸奶	正面	特别好吃的生牛乳米布丁，营养丰富，京东送货上门速度特别快，简爱的酸奶买过好多次了，没想到米布丁也特别的好吃，价格也挺划算的，满意?。	2023-04-21
19041244578	简爱酸奶	正面	喜欢这个酸奶，没有太多添加剂	2023-04-21
19041243381	简爱酸奶	正面	酸奶送货很快，价格合理	2023-04-21
19041234046	简爱酸奶	正面	一直买的东东，家里人都爱喝，活动价买的性价比较高。	2023-04-21
19041194731	简爱酸奶	正面	无限回购中，送货很及时	2023-04-21
19041190768	简爱酸奶	正面	他家一直在喝就是价格有一丢丢贵其他很满意	2023-04-21
19041183961	简爱酸奶	正面	健康又营养，儿子喜欢喝，还会再买	2023-04-21
19041175026	简爱酸奶	正面	之前一直在超市买但是太贵了这次看有活动抓紧买了一样的品质	2023-04-21
19041171679	简爱酸奶	正面	一如既往的好品质，非常喜欢的一款产品，非常棒！o(*￣︶￣*)o是正品，和实体店一样，价格还优惠，果断转粉包装非常结实，东西保护得很好，值得好评	2023-04-21
19041157627	简爱酸奶	正面	品质一级棒，包装也不错，物流很快，而且价格合理，很实惠，很喜欢很好的购买平台，质量不错，特别是有品牌的，值得信赖物美价廉，物流给力，值得回购	2023-04-21
19041124854	简爱酸奶	正面	快递小哥很好，服务态度很好	2023-04-21
19041101273	简爱酸奶	正面	可以	2023-04-21
19041047094	简爱酸奶	正面	奶很好喝价格有点贵了	2023-04-21
19041020671	简爱酸奶	正面	常购产品，家人都喜欢。	2023-04-21
19041024417	简爱酸奶	正面	第一次尝试这个新口味，直接冷着吃的，牛乳很浓郁，但是糯米的比例占太多了吧???，感觉在吃一碗米～下次尝试加热一下，看看会不会?惊喜	2023-04-21
19041020725	简爱酸奶	正面	物流快，服务好，品质好，价廉物美	2023-04-21
19041017845	简爱酸奶	正面	娃娃便秘，喝了一个多月的酸奶了，这款0糖的，希望有改善	2023-04-21
19041005986	简爱酸奶	正面	浏览了不少酸奶，最终给宝宝选的这款，这次回购了不少，虽说是0蔗糖，但宝宝很爱喝，每天喝一杯，这次不仅买了原味，还买了椰子?口味	2023-04-21
19040995445	简爱酸奶	正面	浏览了不少酸奶，最终给宝宝选的这款，这次回购了不少，虽说是0蔗糖，但宝宝很爱喝，每天喝一杯，这次不仅买了原味，还买了椰子?口味	2023-04-21
19041000057	简爱酸奶	正面	浏览了不少酸奶，最终给宝宝选的这款，这次回购了不少，虽说是0蔗糖，但宝宝很爱喝，每天喝一杯，这次不仅买了原味，还买了椰子?口味	2023-04-21
19040987968	简爱酸奶	正面	酸奶好喝，有时候活动价格不贵。送货很快。京东优势越来越明显了。孩子爱，就会继续购买。	2023-04-21
19040981482	简爱酸奶	正面	宝宝喜欢性价比太多的	2023-04-21
19040963315	简爱酸奶	正面	喜欢喝这个酸奶，送货很快，快递有自己专用冷箱，日期也很好	2023-04-21
19040952473	简爱酸奶	正面	孩子很喜欢，还不错，	2023-04-21
19040927220	简爱酸奶	正面	京东自营店购买实惠营养丰富的东西快递小哥辛苦送到家昨天下单今天早上就收到货了赞一个赞一个赞一个赞一个赞一个赞一个赞一个赞	2023-04-21
19040921669	简爱酸奶	正面	日期非常新鲜，冰袋还没有化，顺丰小哥送货上门	2023-04-21
19040921715	简爱酸奶	正面	一直在喝，非常好的一款酸奶！	2023-04-21
19040883051	简爱酸奶	正面	父爱配方，挺好的。。	2023-04-21
19040866411	简爱酸奶	正面	非常好喝，一直喝的这份	2023-04-21
19040850541	简爱酸奶	正面	好喝，已经回购好多次了	2023-04-21
19040835954	简爱酸奶	正面	大品牌，值得经常回购	2023-04-21
19040810155	简爱酸奶	正面	快递很快	2023-04-21
19040781005	简爱酸奶	正面	超级好喝的一款酸奶，不是特别甜，已经回购很多次了。	2023-04-21
19040787080	简爱酸奶	正面	奶味十足，香醇细滑。	2023-04-21
19040769447	简爱酸奶	正面	宝宝很喜欢喝这个酸奶	2023-04-21
19040756649	简爱酸奶	正面	很好喝，口感特别棒，配料很纯	2023-04-21
19040746391	简爱酸奶	正面	买十二袋的话就正好吃到保质期最后一天了，这点不太好	2023-04-21
19040705244	简爱酸奶	正面	物美价不贵孩子很爱喝，关键送货太快，一直在京东购物，家里吃的用的，大到电器小到纸巾，哈哈！都靠京东来解决，而且经常有惊喜，大爱京东	2023-04-21
19040696339	简爱酸奶	正面	一直在京东买东西，很不错，快递很给力，孩子喜欢吃	2023-04-21
19040694603	简爱酸奶	正面	简爱值得信赖 非常好	2023-04-21
19040698221	简爱酸奶	正面	简爱值得信赖 非常好非常好	2023-04-21
19040698583	简爱酸奶	正面	简爱值得信赖 非常好非常好	2023-04-21
19040690828	简爱酸奶	正面	简爱值得信赖 非常好非常好	2023-04-21
19040692226	简爱酸奶	正面	这是我和妈妈非常喜欢喝的酸奶	2023-04-21
19040697078	简爱酸奶	正面	这是我和妈妈最喜欢喝的酸奶	2023-04-21
19040695165	简爱酸奶	正面	这是我和妈妈最喜欢喝的酸奶	2023-04-21
19040686539	简爱酸奶	正面	这是我和妈妈最喜欢喝的酸奶	2023-04-21
19040696743	简爱酸奶	正面	这是我最喜欢喝的酸奶，非常好	2023-04-21
19040689526	简爱酸奶	正面	非常好喝 太好喝了 物流很快	2023-04-21
19040655715	简爱酸奶	正面	今天早上起来发现这个东西很好吃哦	2023-04-21
19040628244	简爱酸奶	正面	无糖酸奶没有添加，小朋友的首选，口感好。	2023-04-21
19040630643	简爱酸奶	正面	这款&ldquo;简爱 0%蔗糖酸奶-椰子135g*4杯&rdquo;一直在京东下单购买，虽然价格有点小贵，但家人最爱吃这款酸奶，京东物流不但快而且服务态度好，全程冷链，快递小哥也是快马加鞭的赶来送货上门，还用泡沫保温箱包装里面还放着冰袋来保障酸奶的新鲜度、出产日期也很新近，每天当下午茶吃，吃在嘴里感觉很细腻、滑爽、醇厚，满口都是浓郁的酸奶椰香味，好吃得停不下来，所以一直在京东平台买买买，前几次都是在京东搞活动时下的单(价比高，很便宜，真正的价廉物美)，吃完之前还会来回购，希望以后商家、京东能多搞促销活动让我们消费者能更多的得到实惠，感谢商家、感谢京东！	2023-04-21
19040626793	简爱酸奶	正面	酸奶很好啊，可以直接喝，也可以做做水果奶昔，只是这两个一起买的，是不是出厂日期有点差得多，毕竟酸奶有效期比较短，虽说不影响饮用，感观&hellip;&hellip;希望多搞活动	2023-04-21
19040630896	简爱酸奶	正面	酸奶很好，直接喝，或者做做奶昔，都很好，就是这两个一起买的，日期是不是相差有点大，毕竟酸奶有效期比较短，经常搞活动就好啦。	2023-04-21
19040618461	简爱酸奶	正面	日期非常好，味道也不错，经常购买的一款酸奶	2023-04-21
19040619780	简爱酸奶	正面	日期非常好，味道也不错，经常购买的一款酸奶	2023-04-21
19040543133	简爱酸奶	正面	一直在京东买简爱酸奶，方便快捷，全家装，很好喝&hellip;&hellip;	2023-04-21
19040529511	简爱酸奶	正面	经常在京东买东西，方便，服务好送货到家，安全，售后还有保障，很满意	2023-04-21
19040504746	简爱酸奶	正面	宝宝很喜欢，买了很多次	2023-04-21
19040504745	简爱酸奶	正面	宝宝很喜欢，买了很多次	2023-04-21
19040505767	简爱酸奶	正面	宝宝很喜欢，买了很多次了	2023-04-21
19040497384	简爱酸奶	正面	速度非常快，宝宝很喜欢	2023-04-21
19040477973	简爱酸奶	正面	非常满意的一次购物，物有所值，比实体店里实惠多了！	2023-04-21
1206023518948	简爱酸奶	正面	一直喝简爱酸奶，小瓶的怎么感觉现在的量少了，230克？	2023-04-21
1205948814671	简爱酸奶	正面	挺好的	2023-04-21
1206003246014	简爱酸奶	正面	好喝，划算，就喜欢没有多余的添加的	2023-04-21
1206022162280	简爱酸奶	正面	[emoji]	2023-04-21
1206022014059	简爱酸奶	正面	日期新鲜、包装好、快递快	2023-04-21
